article_id,filename,year,decade,journal,title,doi,coding_basis,Source_Type,Peer_Review,Evidence_Type,Primary_Methodology,Library_Context,Game_Format,Service_Area,Audience,Intended_Outcome,Evidence_Confidence,Service_Conditions_Addressed,Conceptual_Theme,Coding_Confidence
A46F399E5A,morgan1996(A46F399E5A).md,1996,1990s,Cataloging & Classification Quarterly,Possible Solutions for Incorporating Digital Information Mediums into Traditional Library Cataloging Services,10.1300/J104v22n03_11,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,cultural_stewardship_and_preservation,,,,low
5860023364,mcilwaine1996(5860023364).md,1996,1990s,Cataloging & Classification Quarterly,Preparing Traditional Classifications for the Future,10.1300/J104v21n02_07,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
D7E5A51757,rider1996(D7E5A51757).md,1996,1990s,Cataloging & Classification Quarterly,PromptCat,10.1300/J104v20n04_03,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,virtual_or_augmented_reality,collections_and_access,not_applicable,not_applicable,,,,low
4732819184,molholt1996(4732819184).md,1996,1990s,Cataloging & Classification Quarterly,Qualities of Classification Schemes for the Information Superhighway,10.1300/J104v21n02_04,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
D3BD6D35D9,ranta1996(D3BD6D35D9).md,1996,1990s,Cataloging & Classification Quarterly,Queens Borough Public Library's Guidelines for Cataloging Community Information,10.1300/J104v22n02_05,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,public_library,unspecified_game_format,collections_and_access|community_and_inclusion,not_applicable,cultural_stewardship_and_preservation,,,,low
4227CDB485,leazer1996(4227CDB485).md,1996,1990s,Cataloging & Classification Quarterly,Recent Research on the Sequential Bibliographic Relationship and Its Implications for Standards and the Library Catalog:,10.1300/J104v21n03_12,abstract_only,peer_reviewed_journal_article,peer_reviewed,instrument_or_framework_development,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
96FADC43C0,ba1996(96FADC43C0).md,1996,1990s,Cataloging & Classification Quarterly,Selecting Electronic Resources,10.1300/J104v22n03_02,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
2F5306D30E,seaman1996(2F5306D30E).md,1996,1990s,Cataloging & Classification Quarterly,"Selection, Access, and Control in Library of Electronic Texts",10.1300/J104v22n03_06,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access|community_and_inclusion,not_applicable,not_applicable,,,,low
545544E4CE,ba1996(545544E4CE).md,1996,1990s,Cataloging & Classification Quarterly,Standards and Rules for Subject Access,10.1300/J104v21n03_10,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,equitable_access,,,,low
31F031BFDF,ma1996(31F031BFDF).md,1996,1990s,Cataloging & Classification Quarterly,Standards for Name and Series Authority Records,10.1300/J104v21n03_09,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
4D6334CCEF,phd1996(4D6334CCEF).md,1996,1990s,Cataloging & Classification Quarterly,Subject Searching in Two Online Catalogs,10.1300/J104v20n04_05,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
31FEB9E6CC,younger1996(31FEB9E6CC).md,1996,1990s,Cataloging & Classification Quarterly,Support Staff and Librarians in Cataloging,10.1300/J104v23n01_03,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,educators,cultural_stewardship_and_preservation,,,,low
399BA21542,phd1996(399BA21542).md,1996,1990s,Cataloging & Classification Quarterly,Syntactical System for Subject Designation (SSSD) for Libraries in Croatia,10.1300/J104v22n01_06,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
566951A0BF,mls1996(566951A0BF).md,1996,1990s,Cataloging & Classification Quarterly,The Cataloging Laboratory,10.1300/J104v21n01_02,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access|learning_and_literacy,students,learning_and_literacy|cultural_stewardship_and_preservation,,,,low
21CCE71D51,takawashi1996(21CCE71D51).md,1996,1990s,Cataloging & Classification Quarterly,"The Concept of a Bibliographic Unit Introduced into Newly Revised Edition of Nippon Cataloging Rules, 1987 Edition and the Resultant Cataloguing Object",10.1300/J104v23n02_03,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,cultural_stewardship_and_preservation,,,,low
9D666B3F0B,phd1996(9D666B3F0B).md,1996,1990s,Cataloging & Classification Quarterly,The Core Bibliographic Record and the Program for Cooperative Cataloging,10.1300/J104v21n03_07,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access|programming_and_facilitation,not_applicable,cultural_stewardship_and_preservation,,,,low
1256B5DDA1,mls1996(1256B5DDA1).md,1996,1990s,Cataloging & Classification Quarterly,The Development of the MARC Format,10.1300/J104v21n03_06,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,cultural_stewardship_and_preservation,,,,low
B99476C659,hill1996(B99476C659).md,1996,1990s,Cataloging & Classification Quarterly,The Elephant in the Catalog,10.1300/J104v23n01_02,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
FB1C8D0823,guiles1996(FB1C8D0823).md,1996,1990s,Cataloging & Classification Quarterly,The Evolution of LCRIs-,10.1300/J104v21n03_05,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
F8E17792A1,dahlberg1996(F8E17792A1).md,1996,1990s,Cataloging & Classification Quarterly,"The Future of Classification in Libraries and Networks, a Theoretical Point of View",10.1300/J104v21n02_05,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,theoretical_or_conceptual,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
9244B84192,weihan1996(9244B84192).md,1996,1990s,Cataloging & Classification Quarterly,The Impact of AACR2 on Cataloging in Chinese Libraries,10.1300/J104v23n02_05,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,cultural_stewardship_and_preservation,,,,low
941622F492,weimer1996(941622F492).md,1996,1990s,Cataloging & Classification Quarterly,The Nexus of Subject Analysis and Bibliographic Description,10.1300/J104v22n02_02,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,equitable_access,,,,low
97B866750F,mls1996(97B866750F).md,1996,1990s,Cataloging & Classification Quarterly,The Online Series Authority File at Hofstra University,10.1300/J104v21n01_05,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
3759EEC379,stone1996(3759EEC379).md,1996,1990s,Cataloging & Classification Quarterly,Up-Ending Cutter's Pyramid,10.1300/J104v23n02_02,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
F08100FDD9,connell1996(F08100FDD9).md,1996,1990s,Cataloging & Classification Quarterly,Use of the LCSH System,10.1300/J104v23n01_06,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,academic_library,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
BC270D6984,wyly1996(BC270D6984).md,1996,1990s,Cataloging & Classification Quarterly,What Lies Ahead for Classification in Information Networks? Report of a Panel Discussion,10.1300/J104v21n02_10,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
1A9506D29D,mccallum1996(1A9506D29D).md,1996,1990s,Cataloging & Classification Quarterly,What Makes a Standard?,10.1300/J104v21n03_02,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
E8FBD4EA95,mls1997(E8FBD4EA95).md,1997,1990s,Cataloging & Classification Quarterly,A Personal Portable Information Interface: A Model for Meeting User Needs in the Networked Information Environment,10.1300/J104v24n01_10,abstract_only,peer_reviewed_journal_article,peer_reviewed,instrument_or_framework_development,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
319A6322EA,guerrini1997(319A6322EA).md,1997,1990s,Cataloging & Classification Quarterly,ACOLIT: Un Progetto in Corso,10.1300/J104v24n03_05,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,educators,not_applicable,,,,low
45DD2CD14C,munnich1997(45DD2CD14C).md,1997,1990s,Cataloging & Classification Quarterly,Approach of AACR2 and RAK-WB or: No Problems in Future Data Exchange?,10.1300/J104v24n03_02,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
AF45029D04,dls1997(AF45029D04).md,1997,1990s,Cataloging & Classification Quarterly,Cataloging Across the Curriculum: A Syndetic Structure for Teaching Cataloging,10.1300/J104v24n01_04,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access|learning_and_literacy,not_applicable,cultural_stewardship_and_preservation,,,,low
3074C2BF0D,mls1997(3074C2BF0D).md,1997,1990s,Cataloging & Classification Quarterly,Cataloging Needs Survey for Faculty at the University of Florida,10.1300/J104v23n03_03,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,survey,unspecified_library_context,unspecified_game_format,collections_and_access,educators,cultural_stewardship_and_preservation,,,,medium
DBB77B5BBF,mls1997(DBB77B5BBF).md,1997,1990s,Cataloging & Classification Quarterly,Changes in Technical Services and Their Effect on the Role of Catalogers and Staff Education: An Overview,10.1300/J104v24n01_03,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,learning_and_literacy,not_applicable,not_applicable,,,,low
B64D41F3EE,phd1997(B64D41F3EE).md,1997,1990s,Cataloging & Classification Quarterly,Classification and Subject Analysis: Looking to the Future at a Distance,10.1300/J104v24n01_07,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,learning_and_literacy,not_applicable,learning_and_literacy,,,,low
DDB6C120CB,fla1997(DDB6C120CB).md,1997,1990s,Cataloging & Classification Quarterly,Classification Schemes: Consultation with Users and Cooperation Between Editors,10.1300/J104v24n01_06,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,engagement_and_participation,,,,low
0C0E6935B5,chroust1997(0C0E6935B5).md,1997,1990s,Cataloging & Classification Quarterly,Finding the Missing Date: The Example of German Imprints Without Dates,10.1300/J104v24n03_03,abstract_only,peer_reviewed_journal_article,peer_reviewed,theoretical_or_conceptual,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,not_applicable,,,,low
E1E6C65230,ba1997(E1E6C65230).md,1997,1990s,Cataloging & Classification Quarterly,"In Search of UBC: A Study in the Convergence of Practice Between the Library of Congress and the Other ABACUS Libraries, Part 1—Introduction, General Observations, and Choice of Main Entry",10.1300/J104v23n03_06,abstract_only,peer_reviewed_journal_article,peer_reviewed,empirical_study,unspecified,unspecified_library_context,unspecified_game_format,collections_and_access,not_applicable,cultural_stewardship_and_preservation,,,,low
