article_id,year,decade,journal,title
57C337F225,2014,2010s,Cataloging & Classification Quarterly,"Graduate Education for Information Organization, Cataloging, and Metadata"
51F6B3090B,2014,2010s,Cataloging & Classification Quarterly,Guidelines for Subject Access in National Bibliographies
2E84A3A8E6,2014,2010s,Cataloging & Classification Quarterly,Harnessing the Geospatial Semantic Web: Toward Place-Based Information Organization and Access
6983BED80B,2014,2010s,Cataloging & Classification Quarterly,How Disability Studies Scholars Interact with Subject Headings
68E90F8ABC,2014,2010s,Cataloging & Classification Quarterly,IFLA Satellite Post-Conference Programme
0E123D0C1D,2014,2010s,Cataloging & Classification Quarterly,Implementation of RDA to Bibliographic and Authority Records from the LIBRUNAM Catalog at the Universidad Nacional Autónoma de México
54FE87FF0E,2014,2010s,Cataloging & Classification Quarterly,Implementing RDA in a Time of Change: RDA and System Migration at RMIT University
034B737298,2014,2010s,Cataloging & Classification Quarterly,In the Company of My Peers: Implementation of RDA in Canada
11846C33C3,2014,2010s,Cataloging & Classification Quarterly,"ISBD and Mechanical Musical Devices: A Case Study of the Department of Musicology and Cultural Heritage, University of Pavia, Italy"
B9CB9CAD05,2014,2010s,Cataloging & Classification Quarterly,"ISBD and REICAT: A Relationship between Past, Present, and Future"
06D51784C7,2014,2010s,Cataloging & Classification Quarterly,"ISBD as Bibliographic Content Standard: Interweaving Threads, Contemplating a Future"
9174935204,2014,2010s,Cataloging & Classification Quarterly,ISBD in China: The Road to Internationalization
43EAB8C70D,2014,2010s,Cataloging & Classification Quarterly,ISBD Resource and Its Description in the Context of the Semantic Web
2B93AF5541,2014,2010s,Cataloging & Classification Quarterly,"ISBD, the UNIMARC Bibliographic Format, and RDA: Interoperability Issues in Namespaces and the Linked Data Environment"
B6A51C7087,2014,2010s,Cataloging & Classification Quarterly,Kirjasampo: Rethinking Metadata
668ACDFB16,2014,2010s,Cataloging & Classification Quarterly,"Librarian Cornered by Images, or How to Index Visual Resources"
A2BBB3293C,2014,2010s,Cataloging & Classification Quarterly,Modeling Classification Systems in Multicultural and Multilingual Contexts
F9E73E3F8F,2014,2010s,Cataloging & Classification Quarterly,"OPACs, Users, and Readers’ Advisory: Exploring the Implications of User-Generated Content for Readers’ Advisory in Canadian Public Libraries"
15CABE863A,2014,2010s,Cataloging & Classification Quarterly,RDA Display and the General Material Designation: An Innovative Solution
0488FE7F37,2014,2010s,Cataloging & Classification Quarterly,RDA Implementation Issues in the Iranian National Bibliography: An Analysis of Bibliographic Records
E6A3D32915,2014,2010s,Cataloging & Classification Quarterly,RDA in Israel
35D9EF2AA8,2014,2010s,Cataloging & Classification Quarterly,RDA in Spanish: Translation Issues and Training Implications
EAB7C0E877,2014,2010s,Cataloging & Classification Quarterly,RDA: National Library Board Singapore's Learning Journey
3BDF96A982,2014,2010s,Cataloging & Classification Quarterly,Response
BDBBADB027,2014,2010s,Cataloging & Classification Quarterly,Round Table on the Role of Controlled Vocabularies in the Semantic Web: Discussion Notes
D58B1DCE21,2014,2010s,Cataloging & Classification Quarterly,Subject Headings for Fiction in Sweden: A Cooperative Development
86DED09B9B,2014,2010s,Cataloging & Classification Quarterly,Subject Metadata Development for Digital Resources in Latvia
CB82827454,2014,2010s,Cataloging & Classification Quarterly,The Adoption of RDA in the German-Speaking Countries
23283008E6,2014,2010s,Cataloging & Classification Quarterly,The Choice Is Yours! Researchers Assign Subject Metadata to Their Own Materials in Institutional Repositories
7A4ACDF06B,2014,2010s,Cataloging & Classification Quarterly,The Disruptive Qualities of Linked Data in the Library Environment: Analysis and Recommendations
ED9B5F7B3B,2014,2010s,Cataloging & Classification Quarterly,The Logical Order of Different Categories of Responsibility for the Description of Moving Images in the ISBD Consolidated Edition
5EE3093321,2014,2010s,Cataloging & Classification Quarterly,"The Origins and Making of the ISBD: A Personal History, 1966–1978"
FF3DF04584,2014,2010s,Cataloging & Classification Quarterly,The Role of ISBD in the Linked Data Environment
E4A6008D50,2014,2010s,Cataloging & Classification Quarterly,The Use of BISAC in Libraries as New Cases of Reader-Interest Classifications
3F4316E5C0,2014,2010s,Cataloging & Classification Quarterly,TIB's Portal for Audiovisual Media: Combining Manual and Automatic Indexing
44354845DB,2014,2010s,Cataloging & Classification Quarterly,Training Tech Services’ Student Employees Well: Evidence-based Training Techniques in Conjunction with Coaching and Mentoring Strategies
0D0390FD1F,2014,2010s,Cataloging & Classification Quarterly,Translating RDA into French
75E8B7C72F,2014,2010s,Cataloging & Classification Quarterly,Understanding the Why: A Case Study in Managing the RDA Implementation
2CF754F33E,2014,2010s,Cataloging & Classification Quarterly,Using Authorities to Improve Subject Searches
39623634D3,2014,2010s,Cataloging & Classification Quarterly,Using the Estonian Subject Thesaurus in the Digital Environment
BAF81B92A0,2014,2010s,Cataloging & Classification Quarterly,What's Gender Got to Do with It? A Critique of RDA 9.7
6C26C0F783,2015,2010s,Cataloging & Classification Quarterly,A Case Study in Indigenous Classification: Revisiting and Reviving the Brian Deer Scheme
103140C7C5,2015,2010s,Cataloging & Classification Quarterly,A Comparison of Recorded Authority Data Elements and the RDA Framework in Chinese Character Cultures
16EAFFB768,2015,2010s,Cataloging & Classification Quarterly,A History of Video Game Cataloging in U.S. Libraries
F81D62C69F,2015,2010s,Cataloging & Classification Quarterly,A Process for the Original Cataloging of Theses and Dissertations
59E266C470,2015,2010s,Cataloging & Classification Quarterly,A Review of Cataloging for School Librarians
ED8FCF35FB,2015,2010s,Cataloging & Classification Quarterly,A Review of FAST (Faceted Application of Subject Terminology) Users: Summary and Case Studies
F4C0D40E05,2015,2010s,Cataloging & Classification Quarterly,A Review of Leading the 21st-Century Academic Library: Successful Strategies for Envisioning and Realizing Preferred Futures
8F2465BEF4,2015,2010s,Cataloging & Classification Quarterly,A Review of Making the Move to RDA: A Self-Study Primer for Catalogers
953BEA6BD7,2015,2010s,Cataloging & Classification Quarterly,A Review of Maxwell's Handbook for RDA: Resource Description & Access: Explaining and Illustrating RDA: Resource Description and Access Using MARC 21
734F896F64,2015,2010s,Cataloging & Classification Quarterly,"A Review of RDA, Resource Description & Access and Cartographic Resources"
2CCE0DB62A,2015,2010s,Cataloging & Classification Quarterly,A Review of RDA: Strategies for Implementation
7A5A0DD7F7,2015,2010s,Cataloging & Classification Quarterly,A Review of The Metadata Manual: A Practical Workbook
E4BD169ABC,2015,2010s,Cataloging & Classification Quarterly,A Review of The RDA Workbook: Learning the Basics of Resource Description and Access
B08D205F65,2015,2010s,Cataloging & Classification Quarterly,A Review of “International Standard ISO 25964-2: Information and Documentation—Thesauri and Interoperability With Other Vocabularies—Part 2: Interoperability With Other Vocabularies”
C9E810DF96,2015,2010s,Cataloging & Classification Quarterly,A Turning Point for Catalogs: Ranganathan's Possible Point of View
FE56C404C6,2015,2010s,Cataloging & Classification Quarterly,AACR2 to RDA: Is Knowledge of Both Needed during the Transition Period?
E9D46ACF51,2015,2010s,Cataloging & Classification Quarterly,Adapting the Brian Deer Classification System for Aanischaaukamikw Cree Cultural Institute
424EA55CB7,2015,2010s,Cataloging & Classification Quarterly,An Examination of the Practical and Ethical Issues Surrounding False Memoirs in Cataloging Practice
E1E3A681E6,2015,2010s,Cataloging & Classification Quarterly,Asserting Catalogers’ Place in the “Value of Libraries” Conversation
AB6A8FA7A9,2015,2010s,Cataloging & Classification Quarterly,Assessing Metadata and Controlling Quality in Scholarly Ebooks
FADE117AA7,2015,2010s,Cataloging & Classification Quarterly,Attitudes among German- and English-Speaking Librarians toward (Automatic) Subject Indexing
985F64C049,2015,2010s,Cataloging & Classification Quarterly,Breaking Records: The History of Bibliographic Records and Their Influence in Conceptualizing Bibliographic Data
5034C5B00A,2015,2010s,Cataloging & Classification Quarterly,Catalog Users “In the Wild”: The Potential of an Ethnographic Approach to Studies of Library Catalogs and Their Users
8238E27D95,2015,2010s,Cataloging & Classification Quarterly,Cataloger Makeover: Creating Non-MARC Name Authorities
B18BA903BB,2015,2010s,Cataloging & Classification Quarterly,Decolonizing Ethnographic Documentation: A Critical History of the Early Museum Catalogs at the Smithsonian's National Museum of Natural History
E9F5A05EFC,2015,2010s,Cataloging & Classification Quarterly,Florence–Washington Round Trip: Ways and Intersections between Semantic Indexing Tools in Different Languages
9C7781A8F5,2015,2010s,Cataloging & Classification Quarterly,"FRBR, Twenty Years On"
A079B17FE8,2015,2010s,Cataloging & Classification Quarterly,"He Matapihi Mā Mua, Mō Muri: The Ethics, Processes, and Procedures Associated with the Digitization of Indigenous Knowledge—The Pei Jones Collection"
757642A5B9,2015,2010s,Cataloging & Classification Quarterly,How Much Does It Cost to Catalog a Document? A Case Study in Estonian University Libraries
783C23B3D3,2015,2010s,Cataloging & Classification Quarterly,Imagining Our Own Approaches
DB8994072A,2015,2010s,Cataloging & Classification Quarterly,Imagining: Creating Spaces for Indigenous Ontologies
801EFC18F8,2015,2010s,Cataloging & Classification Quarterly,"Ka Pō, Ka Ao, Ka Awatea: The Interface between Epistemology and Māori Subject Headings"
B34CC70169,2015,2010s,Cataloging & Classification Quarterly,"Ki te Tika te Hanga, Ka Pakari te Kete: With the Right Structure We Weave a Strong Basket"
DAC6774172,2015,2010s,Cataloging & Classification Quarterly,Knowledge Organization from an Indigenous Perspective: The Mashantucket Pequot Thesaurus of American Indian Terminology Project
A41E12971B,2015,2010s,Cataloging & Classification Quarterly,Knowledge Systems for All
F53EA1F633,2015,2010s,Cataloging & Classification Quarterly,Libraries and Catalogs in Ukraine: The Way to Understand the Past and Build the Future
1B5CC76B9E,2015,2010s,Cataloging & Classification Quarterly,Maker Metadata: Problems and Possibilities
69E773554B,2015,2010s,Cataloging & Classification Quarterly,Modeling Resource Description Tasks in RDA
E0E882B1E2,2015,2010s,Cataloging & Classification Quarterly,Music Presentation Format: Toward a Cataloging Babel?
35352A97E1,2015,2010s,Cataloging & Classification Quarterly,Nunavut Libraries Online Establish Inuit Language Bibliographic Cataloging Standards: Promoting Indigenous Language Using a Commercial ILS
3ADC0A66C1,2015,2010s,Cataloging & Classification Quarterly,OCLC's WorldShare Management Services: A Brave New World for Catalogers
89AC935079,2015,2010s,Cataloging & Classification Quarterly,Preparing the Way: Creating Future Compatible Cataloging Data in a Transitional Environment
3F2B1361B1,2015,2010s,Cataloging & Classification Quarterly,Quality of Library Catalogs and Value of (Good) Catalogs
1CE8C0557A,2015,2010s,Cataloging & Classification Quarterly,Reconciliation through Description: Using Metadata to Realize the Vision of the National Research Centre for Truth and Reconciliation
C94E94A4D4,2015,2010s,Cataloging & Classification Quarterly,Reflections of Ranganathan's Normative Principles of Cataloging in RDA
43CB53B91F,2015,2010s,Cataloging & Classification Quarterly,Resource Description and Access (RDA) Database Enrichment: The Path to a Hybridized Catalog
2F0C6AE062,2015,2010s,Cataloging & Classification Quarterly,Socially Responsive Design and Evaluation of a Workers’ Compensation Thesaurus for a Community Organization with Selective Application of Cognitive Work Analysis: A Case Study
3C32D1A1EA,2015,2010s,Cataloging & Classification Quarterly,Still a Lot to Lose: The Role of Controlled Vocabulary in Keyword Searching
DCAAEE324C,2015,2010s,Cataloging & Classification Quarterly,The Definition of the Work Entity for Pieces of Recorded Sound
BDB66243AE,2015,2010s,Cataloging & Classification Quarterly,The Value of a Library Catalog for Selecting Children's Picture Books
1A5EA454F4,2015,2010s,Cataloging & Classification Quarterly,To Every Artifact Its Voice: Creating Surrogates for Hand-Crafted Indigenous Objects
B490D0EDC2,2015,2010s,Cataloging & Classification Quarterly,Using Qualitative Methods to Analyze Online Catalog Interfaces
D984D2408B,2015,2010s,Cataloging & Classification Quarterly,"“Fu hao,” “fu hao,” “fuHao,” or “fu Hao”? A Cataloger's Navigation of an Ancient Chinese Woman's Name"
0C6739C919,2015,2010s,Cataloging & Classification Quarterly,“The Day Has Not Yet Come…”: Book-Jackets in Library Catalogs
ABC6853706,2015,2010s,Cataloging & Classification Quarterly,“What Am I Fighting For?”: Creating a Controlled Vocabulary for Video Game Plot Metadata
